label,level1,level2_fkg,level2_cefr,level3_fkg,level3_cefr,level4_fkg,level4_cefr
C2," You might even come to expect it. We will almost never have to think about it. You have already said it. Language is a beautiful thing. In fact, you might be saying something that is true. We are such a complicated creature..."," Life is lived, language is practiced. They both belong to a species with a remarkable ability. What is this species called? We and you belong to the same species.", Words change a state of being and can alter even the very existence of a person. I cannot believe a word could alter the state of your life. You may believe but I don't., Most modern languages have been built up from a few basic building blocks. Some languages are built from a few simple words; others from a few simple sounds. Some languages are built from a few basic grammar rules that govern the arrangement of elements such as words and sounds into phrases.," The language we use is like a fingerprint for who we are. But there are many languages and how they have evolved is not always predictable. In the present case the group we observe is of two species. One of them has a language similar to ours, but the other has lost the ability to communicate. You are to investigate the differences and similarities between the two languages. Question: Which of the following is TRUE about this situation? The languages differ."," This, combined with the fact that language has a strong influence upon how we interpret the world around us, means that it is often difficult for people to write a single sentence without knowing a word from someone they have spoken to before. This scale is based on a system of levels of linguistic competence used worldwide to grade the written language of students from elementary to graduate degrees. It is an indication of how easy a language is to read for a given age. Each number represents a level of competence. For this level, a language has the following linguistic features:"," The communication that takes place between people often goes beyond their local boundaries to the point that it is impossible to imagine life without language. The language you and I belong to is called ""Latin"" but the people around us would probably call it ""Common."" Most people have a penchant for English. In fact, it seems that most people are even more likely to have a penchant for English. In some ways speaking English is even easier than speaking Latin, although some of us prefer to speak Latin rather than English. As you can imagine, Latin has a great many different pronunciations in different dialects. In fact, some people find it difficult to pronounce Latin as they speak it. They would prefer to be able to pronounce Latin as they actually speak it. They are called Lingualists. Language In this section, you are expected to:  Familiarise yourself with the basics of narrative, which focuses on the structure of narratives. Familiarise yourself with the basic concepts of narrative in a language, and the components of a narrative."
C2," What’s more, the exhibition includes something the public and museum curators may not be ready for. It is inspired by a famous kinetic performance art exhibition which, between 1939 and 1943, featured four great 20th century American artists — Gertrude Stein, Georgia O’Keeffe, Roy Lichtenstein and Max Ernst — in the gallery’s basement. In the early 1980s, a team of artists and curators began to search for inspiration and took inspiration from a show called Strange Incident in the Gallery. Gertrude Stein was a regular visitor to the gallery between 1923 and 1929. As a young artist, she was particularly interested in the way that space can be used in her work. She was fascinated with both the movement of space itself and the concept that the movements of people can create such beautiful things. It is from this interest that the exhibition includes kinetic pieces of art from Gertrude Stein, and works of art that were also made by Max Ernst, Georgia O’Keeffe and Roy Lichtenstein. But the show’s most intriguing element is the exhibition’s title itself. Strange Incident in the Gallery’s basement is an interesting title, but it also makes reference to the title of a kinetic art show in 1938 that featured the four American artists in the gallery. The title Strange Incident in the Gallery’s basement refers to the fact that, in 1939, when the four American artists started their exhibition in the basement, there were no other artists exhibiting in the gallery at that time. It makes it impossible for the public to find out what is going on. What was happening? The answer lies in the title of the kinetic art exhibition Strange Incident. The exhibition, which started in the basement on May 25, 1939, featured some of the most beautiful works of kinetic art in the world. It was an opportunity for the public to view the work of the four American artists but the curators and artists made it such that there was only one artist exhibiting. In addition, they tried to hide their identity from the public to prevent people from identifying which artist was exhibiting. For example, a kinetic installation called A..."," The exhibition is called ‘The Velvet Underground and the Gently Moving People: Kinetic Art from 1925 to the Present’ at the Hayward Gallery between 22nd April and 4 June, 2006. The Velvet Underground was a creative collective in the United Kingdom that existed for just over five years in the mid-1960s. The group created avant-garde art in a more informal way than much of the later generation of artists."," The exhibition is titled, Kinetic Art Rejoice. In a world increasingly concerned with physical beauty and the pursuit of ‘flaunting’ and the ‘beautification’ of the world, what is the attraction of the art? The answer is movement. In the 1920s, kinetic art developed into something of a movement. But in the 1950s, the public reaction to the movement in Britain was almost negative. And, not surprisingly for a movement formed by an experiment and an experimentation, its existence was more or less obscured, or, if not entirely obliterated, it was generally taken for granted. The exhibition traces the history of kinetic art — that is art which is concerned with movement — in the twentieth century. The exhibition is titled, Kinetic Art Rejoice. In a world increasingly concerned with physical beauty and the pursuit of ‘flaunting’ and the ‘beautification’ of the world, what is the attraction of the art? The answer is movement."," In fact this new exhibition is a celebration of kinetic art in Britain, of its very first movement. It is the history of two artists who were integral to it at the very start — Gilbert Scott and Dorothy Hodgkin. Gilbert Scott Gilbert Scott is famous because he was the creator of the famous Sculpture for the National Socialist Party which is displayed in London’s Parliament House. He started out as a sculptor and painter, but after a career in commercial real estate became an artist who was very interested in making kinetic art. In the 1920s he collaborated with the British artist Dorothy Hodgkin, a leading figure in kinetic art. Dorothy Hodgkin Dorothy Hodgkin is another well-known character in the history of kinetic art in Britain, who was the director of the Hayward Gallery for many years. She was one of the most important people in the kinetic art scene in the 1920s. Hodgkin began making works of kinetic art in the 1920s. In particular, she made works which were called “rhythm machines”. In the 1930s Hodgkin developed her own way of making art which became known as “kinetics”, which means “kinetic motion”. Hodgkin, as well as her other collaborator, Gilbert Scott, were very instrumental in the early stages of kinetic art in Britain. In this exhibition the two artists are treated in their full-blooded individuality. They are not merely compared to each other, nor are they presented in a chronological order. They are also treated as interconnected artists. In this exhibition they are clearly identified as the creators of the kinetic art movement in Britain. Both artists share a deep admiration for motion as a means of expression."," If you have not already done so, find out more on the History Channel website, visit the Hayward Gallery or watch a clip from the History Channel on their Channel 4 website."," Total sentences: 300 sentences

Kentish Gallery: In the meantime

Total Words: 3,350 total words

Kentish Gallery: In the meantime

Total Sentences: 300 total sentences"," The exhibition reaffirms the importance of kinetic art and its place in the history of art.  The exhibition is based on the work of the British artist Maryline S. Baker, who was born in 1943 and died in 1980. In her later years she lived and worked in Germany. The exhibition focuses on Baker’s work, which includes a number of sculptural objects, drawings, video and photography, and on her ideas on kinetic art, as well as the ways in which she translated such ideas into her work and her personal life.  In this way, Baker was an important exponent of kinetic art, who incorporated her beliefs into her art. The exhibition is organised into four main sections. The central section focuses on the idea of kinetic art. We will see drawings and video in the middle section. It includes three short films made by Baker which explore what a movement is. The second section focuses on Baker’s own work, which includes photographs of the works of others. The last section focuses on her experiences as an artist and the way in which she translated her ideas into her art. In the opening scene, we see Baker and an artist (probably in her late teens) sitting in her atelier. Baker is making some drawings. After a short time, she finishes a sketch. She looks down at the paper with a blank expression. Baker then takes a sketchbook to her closet to begin her project. We are introduced to an empty wall in the background. Baker then pulls out a drawing. In the next scene, we see Baker and her lover. They sit on a sofa together and their backs are towards the wall. Baker pulls..."
C2, What happened in the 1950s with rock and roll? It was mostly young people who wanted it. Paul Simon Rock and roll in the 1950s was primarily a youth cult but its lasting importance lay in the seismic impact it had on the middle class and the middle-aged," His lyrics captured America's frustration at the way things had changed, the hopes and dreams they once had. To many the music became their identity, the soul mate or the rock star."," The rockies  were a very popular rock act that made waves and their music was very popular in the middle class and the middle-aged, but also among other people who had little exposure to this type of music."," Paul Simon's work was recognized as the birth of rock music. According to the author, the work was recognized by critics and public alike. Some rock musician's albums of the time were well received", What does Rock n Roll signify for you? Who is this sound for? What does it signify for you? Who is this sound for? What does it signify for you?, It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked and awe stricken. Their music was revolutionary. It was a band of young people from the middle class and the middle-aged who were shocked...," The first rock idols of the new millennium are those with digital skills: Facebook, Twitter, Instagram, and YouTube. Some are very interesting to watch but others are too distracting to concentrate on. 

Today's teenage girls often see a glimpse into their own lives through the eyes of other people in our world. There is no more than one way to be beautiful - or not - or how to live - or not - in the 21st Century world.

Lisa: Who made it so easy to watch videos?

No one"
C2," For me, in my life this was the case but as it is so obvious that these poems are not only to me but to the wider audience the recitations should of course be public."," ~ William of Oldmaxe, 12th Century Poetry recitals are often held at universities as part of the celebrations. In this instance, the celebrations were held at University of Nottingham on Monday and Tuesday, the 22nd and 23rd of May. 

This month of May is a month in the year that was marked by one of the major events in the early history of Europe. It marks the foundation of the University of Paris and it also marks the founding of the University of Paris, which was named after a French poet, the poet of the University of Paris. In the words of Victor Hugo, 'University of Paris means University of Poets'. This is an important month in the history of the UK."," Many of us are fortunate enough to live through what is known as the Golden Age of Poetry. In the late medieval period the writer known as Virgil was a member of the ruling house of Aquilonia, a family that founded Rome's first state. Virgil was a prominent orator, a senator, and a poet.", Read this passage to understand what is meant by posthumous fame. Postmortem is an adjective for those who are still remembered after death.," In the same way we might expect that some of the people who have appeared in poetry recitals in the past will show up again in the future, with some new faces. As poetry recitals can often seem strange to outsiders, they tend to attract the very best of the classics and the renowned performers. Some of their performances are quite amazing to the ears.  We have chosen to present some of the best recitals of poetry that have appeared in the past and we have categorized them in a way to be easy to understand, especially for a beginning reader. List the main features of each poem. This is an introduction to a list of poems:"," By this I mean that poets, such as Dante and Milton, are the most famous poets while other poets are lesser known and ignored even today, and their works and ideas are remembered today for something else entirely. In history, Dante is less of a poet than Milton is, but today Milton is known for his literary works while Dante is forgotten. Milton's ideas are remembered today for something else entirely. The total words of a poem or a passage is divided into syllables according to the Flesch-Kincaid Grade Scale:   Poems -- 14.5-15 (14.5 being the first grade level to begin with) -- a poem should read at least 4-7 syllables per word   Narrative Works -- 15.5 (15.5 the first level) -- a narrative work should read 1.75-3 syllables per word   Readings -- 16 (16 the first grade level)  -- a reading should read 3-7 syllables per word   Prose Works -- 16.5 (16.5 the first grade level) -- a prose work should read at least 3-7 syllables per word The following sample sentences will show the Flesch-Kincaid Grade Scale."," This is because the past is the past and it is not in the past that one should find truth, but in the present. This selection of passages and recitals are for the B2 level."
C2," However, there is little agreement on whether they function directly in bonding. Why do we cry? For some, they argue, tears act as a form of therapy. It is the cry that connects the heart and soul. It is the cry that conveys a deep feeling, such as pity or joy. For others, tears serve an adaptive function. This is what the evolutionary psychologist John Bowlby understood. He found the emotional role of crying in children. This is the reason why we so often cry when we are in pain. Our tears help release hormones, that fight off the pain, thus allowing us to cope. How do we learn to cry for fear? Are we born with it or can we learn to cry in fear? Crying during childbirth may provide a psychological advantage in enabling a person to better cope with pain and death. When the child was born, crying during delivery helps parents to feel a connection with their baby. As a result, they may release hormones that fight off the pain, thus allowing parents to cope.", Charles Darwin and scientists are now studying the emotional role of tears in humans. Question: What is crying to most of us? helplessness and an expression of," But the research into this subject still goes on. Children who cry tend to have a better ability to learn things than those who don't cry. They also exhibit higher levels of empathy for others. If you think this is true, cry during exam times."," A child crying is almost always accompanied by other children nearby, and usually they are younger. When a child is crying, the adult is usually in tears as well."," Many tears are used to cry out a problem, but others may be used to heal. In a family, a child is often born in tears."," The emotional need that has been known to be best transmitted via the tears is that of loss. Words cannot express the emotion of feeling helpless. No other language can sufficiently convey the feeling of being swept away by overwhelming emotion. What a shame that this important and important thing was not considered. It could have been a great educational tool. Word Count: 2,200 total"," Human tears have been studied for thousands of years. As tears are seen as a social sign, crying has been studied extensively, especially in the context of attachment between mother and child. In the development of the brain, crying can play an important role, and it can have an effect on behaviour. CHRISSMAHAMPS David"
C2," That’s why you should stick to personal photos for online check-ins, and choose not to make them public. On the bright side: people often don’t find out that you’re just sharing your photos with the world. So, you’re less likely to be embarrassed. Public check-ins: One such well-known example of this phenomenon is the famous photograph of the two comedian Bob and Clint Eastwood hanging out in London before the filming of the movie. That was all very public, except for the fact that it was taken from the back of Clint’s Volvo V70. One might be tempted to share this photo with everyone online – since it clearly shows the two iconic performers together. But this isn’t right. If the Eastwoods were planning on being friends when their car was parked in public, who knows what kind of friends they’d have if it weren’t for this particular photo? Sticking to personal photos for online check-ins might just be the only way to avoid the public check-ins dilemma."," People on Twitter are not exactly used to seeing the big blue button on their timelines that lets them post about a wide variety of things. There is no button similar to yours. To add to the problem, Twitter is not exactly used to expressing thoughts – a lot of people use it simply for posting shortened texts. Yet, just in the last few months, there has been a major influx of blogs that are being used to confess things such as the following: The writer of these posts is posting her thoughts and experiences on Twitter, rather than blogging or expressing the same thoughts through a traditional blog. This change in how people express themselves – and the way they express themselves using social networking sites – is called a blog culture, but a blog culture can also be called social blogging. What will happen with these blogs in the future?", Nowadays it takes quite a bit of courage to write and blog the truth about you - so I decided to hide it and have only a few posts written before I gave it out.," The writer of the website was right, but we are going to go with his opinion: Blogging: Confessing to the world The online world was once a place where we were hiding under our desks. Not anymore. It is open, public, and you are your only audience – for the life of your blog."," A new way of learning is to start writing on blogs: confessing to the world! As always, this may look like a piece of journalism. The first paragraph should start with a strong claim, a hook and an informative paragraph. If you are writing a piece for a newspaper you might consider using a title and an opening sentence that attracts the readers to your work. The body of your piece should give the main information of your piece. Use a simple form of grammar. The closing paragraph should be persuasive."," Online communication also has the advantage of being more forgiving. If you write a blog post about your adventures, you can edit it at any time, make it more concise and change the language."," It is that risk that is highlighted in blogging. Blogging is a great way to expose yourself to new people, but it is important to stay positive, keep up the good work and always be confident in yourself. When you feel down, you should always remember that there is a whole world to explore and blogging is just one step in that journey! Your post   was about   the risks of public check-ins. What did it tell readers about yourself?"
C2, It is the very basis of our relationship with food I mean. There is no comparison to watching a meal develop and feel the taste of the dish or the smells or the light touch or the tinkle of the silverware against our dishes. So today when I see food that we love I take pride in its existence.," True. In fact people with little or no cooking skills are able to find satisfaction in simple and everyday foods in many ways. We find out this when we eat our way through a large tray of food from a cafe or restaurant, we pick up a single small dish from a street vendor or when we do not even notice what we are eating and just let it be. And sometimes we take great satisfaction in small things or even in a plain food. The relationship to food is elemental and satisfying, like the relationship to water. It's also elemental and satisfying. Our relationship with water, for instance, is also elemental and satisfying. What makes a good relationship with water? Is a simple relationship that is elemental and satisfying? Is a relationship that makes you feel good and clean? Or is it a relationship that is less elemental and satisfying? Does it require an excessive amount of resources like water? Is the water you drink clean? Is it available to all? Or is it not in accessible to some? Is it a relationship that needs constant surveillance like water? Is it a relationship with something you do not know? Is it like a relationship you have with your parent or spouse? Is it a relationship with a drink you always had? Is it a relationship with water you can enjoy at any time? Is it a relationship you have with a water fountain on a city street? Is it a relationship that you are in complete control of like water? You might say it is a relationship that..."," Well, I think not. One of the things that made me so determined to write this article was that I wanted to say something about the pleasure of enjoying a simple, healthy meal. The things I learned from my cookery books and by tasting and trying a few foods helped me realize how much good, real food can do, and even how much more enjoyable food can be."," But cooking food is about making something beautiful, it's about using your hands to create something new and exciting, to feed the body and to be generous to the soul.", The thing is food is just that food and we just need to let it be... or at least try! In the afternoon we had our favourite coffee and cookies.," It is one of those things where what’s really important is how much you enjoy it and its flavour and texture. Food We are constantly amazed and delighted by the wonder of food. No doubt the fact that people have turned to cooking and baking for a way of enjoying life is because we have come to value the pleasures of cooking. There is nothing like food to fill our hearts. Food What is it we need to be curious about our life, our home, and our future. Food There is something in our nature that urges us to be curious. Food We need to discover the mystery of the world around us. Food We have a natural and innate drive to be curious about life and its mysteries, to explore, to learn about food. Food Our primary way of learning to read. Food The human brain needs food to grow. Food We are all looking for the perfect cure-all. Food Why not?"," Food has never been a luxury for me. It has always been an essential necessity. 

I like bread (I eat it plain and toast it), I love coffee (coffee is my life)  and on a diet I like eating less than I would like to.

I love my job but there is a bit of fear I will be late and I need to learn to make my plans and to be a little more careful about the date.  

I live with my parents and my dog and I eat fish three to five times a week and I take my medication on time."
C2, Yet the Lure of the Kitchen is a strange and wonderful place. Chefs in the same place do all kinds of interesting things. And it is a good thing too. If you are a woman looking for something to do - and if you happen to be young enough - then it could well be.," At a time when most of us were looking for jobs that would provide us with some semblance of a decent retirement our dream career choice seemed to fit very little in with what a lot of people actually wanted. But life was to make the choice not I. My decision was driven by a simple principle; I wanted to make the world a better place. And that is something you can only do when you have a full-time job that provides you with real satisfaction. So I took the plunge and became a chef in order to provide some needed stability and a better income. Now I know all too well how that worked out. Most people will never even give a thought to the kind of life that chefs lead. They will not even bother to think about the fact that the food that they eat may not even be safe. Instead they spend their days watching TV, eating and sleeping. But that is not the view of the true professional. Because the chef is a man with a passion for food, the love of a good meal. A chef wants to make the world a better place and the people of the world a better food for all. So the job must be worth doing. As anyone who is a part of the industry can tell you cooking is much more than the dish at the end of a long line. But in many ways we cook because we simply love cooking. There is no more satisfying thing in the world than taking the time to spend your days cooking and enjoying the food. When you cook and when you eat you will be creating a real change in the world. And that is something that is worth the pain. The Lure of the Kitchen is a story about a chef who decided it was time to make the world a better place by becoming a chef."," They would have to put in long hours in the kitchen. Many women would have to stay in bed to nurse. And yet that was the dream. I decided that my dreams would come true in the kitchen. I left the university and began training at the best French and European Culinary Arts Institute, to become a fully qualified chef. I have often wondered what it is like to be a chef. I was hoping to have a go."," And yet, it was what I dreamed of. So the first weekend after I graduated I went into a supermarket. I bought a pack of flour. Then I bought a spoon, some butter, and three eggs. I turned on the kitchen on the supermarket and I prepared some simple dishes. I was very proud of them. They turned out perfectly. I told the owner of the supermarket that I wanted to be a chef. He said to me, ""If this kitchen was going to serve you what you're going to need then the other restaurants in the supermarket would probably be better off."" ""But not just any restaurant,"" I said. ""I would like to open a restaurant by myself."" The owner agreed.", There are however aspects to this profession that make you want to love it. The rewards for being a chef are worth it in that you are among the few in the world that have the power of choice of what you serve your guests.," But there is a glimmer of light in the darkness of a chef's life as I found out on the first day at work when I was introduced to the cooks. A young woman named Anne-Marie started work as a cook. We met the chef one evening when he went for a drink. I thought it must be the chef that had invited me - after all we were sitting at the same table. Anne-Marie looked very nervous, and at first I wondered whether I was to be treated as a companion. It wasn't until the next night that I discovered that she was the chef's fiancee. I was not prepared for this and decided to put the question to the chef at a later date - at that point I didn't have time to ask her out. The chef's fiancee looked downcast; she explained that she had lost her fiancé. Her story had touched me deeply. That night as the others finished their work she asked if I would like to help her. I was flattered, but said no. I explained that I was looking for a fiancee - something very unusual at the time in a chef's life. She didn't say a word - but at dinner that evening we were served a very fine meal. She told me that Anne-Marie had just been married and that she had gone to live with her mother in the kitchen to help out.", But I was determined to succeed and wanted to try my hand at the profession. I ended up making it as a chef. But I wanted to be a writer and writer's life was more enjoyable than that of a chef. My writing career prospered and I became a successful and famous writer. In my earlier work I learned some basic sentence patterns. In the following text some patterns are examined in order to find out how easy the passage is to follow.
C2," You would have had to be one of the people who worked for the wealthy clientele of that era to spend your time in the parlour. It was a big room, a big, boisterous space that had no..."," His office was a neat, airy place with a neat file case piled with business and financial documents. As I came closer to him, he looked slightly flushed. I told him that I needed some company so he invited me in. I sat and waited while he sat behind the desk and sketched some designs. I was surprised to find out that the young man was a talented artist. Although it was only his second art class, I could see that he already had a certain amount of control over his work and his ideas. He was also quite intelligent and articulate. His life seemed to have a sort of purpose. His parents had put up money to help him get into art school and I think I also felt a certain pride at seeing him in his lofty position in life. The boy seemed quite friendly, and I liked his smile. He had a unique way of saying things that made me laugh out loud. He had a voice that was so deep and strong that the walls of his apartment would shake if he was speaking. I wanted to be close to him so I asked if I could stay for another class. He told me that he was very busy at the moment and would be glad to talk to me in the future. While he was talking, I found myself laughing and giggling out loud. As we got to know each other, I began to feel a sort of affinity for him. I could tell he enjoyed talking and hearing me laugh. He told me that art was a form of therapy for him. He also said that he had worked on his art since he was 12 years old. It was the only thing that had kept him from becoming a criminal. I asked him if his parents had told him about art. He answered that the subject was never talked about. In his opinion, all kids learn to make art because it is an excellent way of building confidence and feeling good. He also said that he had learned the value of his own art from his mother. I smiled when I heard this and said that I had heard that art is therapeutic, but never thought of it in that...", His family is wealthy. There was a rich butler and numerous servants. A kitchen filled with the latest and finest tools and equipment. I was a guest at a private party.," Behind the parlour glass doors was the backside of the family, a long family tree stretching into past centuries with the... [...] I can imagine that TIM RICE will become a prominent figure in his field"," The man seemed to know what was going on. His home, the first of his children’s houses, was in a pretty disreputable part of town. We were given the slip as soon as Tim’s wife entered the room. She wore her hair braided into a tight scrunch and her large, full-rimmed glasses made her look as if she might be a judge of the world. She greeted us with her usual friendly smile, winking at us occasionally but otherwise making us feel like a big nuisance. The other room was a large family room, with Tim’s wife sitting next to a man at another end of the room. They sat with their feet propped against the wall, their legs apart and their feet up and their knees out in front of them. I wondered what this family were about, because everything around them looked so disorganised. I was sure that there was something wrong with them. Tim was the person who we were invited into their home. It did not seem to make him feel at ease, either. My friend went to Tim’s next door neighbour to ask what was going on, so that if Tim were really upset about the situation then she could talk to him. But the neighbours said nothing about their neighbours being in trouble. One day a lady arrived at Tim’s door with a small child, and she looked like someone who might be in trouble. She sat down with her baby, and looked around timidly. As soon as the lady moved to sit down by the baby, Tim turned to her and his wife and said, “Where are your daughter?” The lady started crying. She said, “She ran away. I was looking for her, but there was nobody there. I looked everywhere, but then, I found her on the steps.” “Oh, she was gone,” Tim said. “Let me take her home,” I thought. “Oh! No,” said Tim, “I don’t want to take your child. Please just let me have it, because it’s very dangerous to take her home and I really need her to be safe now.” “I know. But the police are there, they wouldn’t let you take her in.” “Oh no! I didn’t know that, but the police are here and the police...", A young man seated in an armchair had just gotten into the room. He was the only occupant and wore an evening coat and a blazer.  His voice...," He was a little older than the twenty-something I was in his house for the past two days, and he smiled at me before I could even introduce myself. The next morning he told me that it was my fifth time visiting him, and I told him, “it was probably my favorite time!” The smile lit up his face as he replied, “I can only tell you that there’s very little I haven’t been here before.” He had an aura of knowledge, and the more time spent with him, the more I began to believe it. His eyes were like a mirror, reflecting the world around them. His eyes were like a mirror, reflecting the world around them. In my study days it was common to find people in my class and write notes on the margins, and Tim had a method that left me wanting to write notes all the time. Tim made it easy to write notes, and it seemed that every sentence he read was perfect."
C2," Advertising had to be particularly hard hit. Advertising was not the industry where things got better. Advertising agencies had to spend huge amounts of money to keep staff on the job and to keep up with client work. Advertising was often the sector with the most workers in the deepest recession. It was more than half of the workers who were looking for work for the first time in the recession. Advertising was in fact tough for a number of reasons: Income was often stagnant and jobs were few but lucrative and stable. As well, there was a big shift in market place where print media had moved on to digital media where new, better paid, more demanding jobs were available. Advertising has always been hard, but you have to be a hard worker to survive in tough times. Advertising on trial If you work for an advertising agency The early years of the 1990s may well have been the toughest of your professional life. The recession in business was bad enough. It was longer deeper and more severe than anticipated by even the most pessimistic hitting industrialised nations as hard as anything else for thirty years. Advertising had to be particularly hard hit. Advertising was not the industry where things got better. Advertising agencies had to spend huge amounts of money to keep staff on the job and to keep up with client work. Advertising was often the sector with the most workers in the deepest recession."," So your company had to start laying off thousands of staff in order to survive. Many jobs were lost. Not just the workers who were losing their jobs, many families could expect to lose their homes as well. A family home is something that can be very precious, particularly if your family is quite small. It means you and your family can keep together - even if some of the income from your business was coming in as a result of selling land. The land in your area may be being sold at very low prices and you may even get to keep the property in exchange for your part of the business. That is a good thing because if you start selling it, you may be able to keep it in the family name. All this may sound good news, but it actually spells hardship for many families. A lot of people lose their homes and thousands of jobs. And you are not going to want your home to be just a reminder of your troubles for your grandchildren. It is time for them to start contributing. You could help your family out by building a home to sell on the property of your business. Your parents will then have something to show off to their grandchildren."," I was working for my first employer as an advertising agency. I was told it would be good for business, but it certainly wasn't what I expected when we agreed on our work contract. You wanted to work at a good advertising agency. What you were handed instead was a miserable work-life and the most awful of company culture at all time. The only problem was that for all our efforts to reach the most demanding of clients we still struggled to make any money at all."," Now, 30 years later, there are signs of recovery, with a rebound in business. Some sectors of business have shown signs of recovery, while others are still suffering from the recession. Ad agencies are no exception to this. Businesses have been able to return to the levels of activity they had before the recession, with one exception: Trial advertising. Trial advertising can be described as being paid to try a product in preparation for a sale. A product or service that has not yet been ready for the general public will normally be tested as a marketing tool to see whether it can generate interest in the future. However, during a recession, trial advertising can become a problem. People will not be able to afford to try a product or service, so the advert may not be seen as a proper marketing tool. Consequently, you will not be able to earn profits from the product or service on sale. An example of trial advertising could be the ads on TV, or the brochures or flyers you would find in the local shop. The recession and recession will be worse off those who depend on the trial advertising sector for their livelihood."," However, this would have been unbearable for most employers. So what should you do? One man of the trade decided to do something bold, very bold. He would run a publicity campaign of his own for the very first time in the history of his profession. Advertising on trial If you work for an advertising agency the early years of the 1990s may well have been the toughest of your professional life. The recession in business was bad enough. It was longer deeper and more severe than anticipated by even the most pessimistic hitting industrialised nations as hard as anything else for thirty years. However, this would have been unbearable for most employers. So what should you do? One man of the trade decided to do something bold, very bold. He would run a publicity campaign of his own for the very first time in the history of his profession."," This recession hit hard in the advertising industry too, but it took longer to recover, as the recession itself is more destructive than many people are familiar with. Most people are unfamiliar with the effects of the recession on the advertising industry, which is why the recession is the name of this text. Advertising on trial If you work for an advertising agency the early years of the 1990s may well have been the toughest of your professional life. The recession in business was bad enough. It was longer deeper and more severe than anticipated by even the most pessimistic hitting industrialised nations as hard as anything else for thirty years. This recession hit hard in the advertising industry too, but it took longer to recover, as the recession itself is more destructive than many people are familiar with. Most people are unfamiliar with the effects of the recession on the advertising industry, which is why the recession is the name of this text."," You are hard-pressed to find jobs and your boss may have cut your pay but all he does is ask you to do what you're being trained to do: put a spot of advertising in the company's commercial. There are few opportunities in your current profession and even less in advertising and a job such as the one advertised is a job for someone with limited personal interests. The advertisement: http://www.bbc.co.uk/training/learn/advertising-in-competitive-trial/?trg=2 The advertisement, if you have a job, will be an in-out or out-in job. If you are not in the advertising industry, you might have to take two exams, which are similar:   Writing A paper to describe the job as it is advertised, including job requirements, qualifications, responsibilities and the benefits in providing it. Writing this can take from 20 to 30 minutes, or more if it includes graphics and diagrams. The main part of this writing will be the description of the job in question. The second writing Task B is similar, but involves using words from your own knowledge to describe the job. You will need to write in your own language or describe in English what you know about the job, explaining why you would be qualified. The task A will also often involve using a dictionary or any other written source. You will usually be asked to choose a title and your introduction. You should be able to say whether the job is attractive or not. A letter of motivation is also very common. This is not essential but can be added in, but should be written in your own language. Task A is often used when you are offered a job interview. The text is designed to assess the candidates' ability to read and understand..."
